case_id,phase_number,tier,category,J,method,source_class,candidate,seed,phase,batch,valid,metrics,status,runtime_seconds,execution_id,reported,raw_paths,error,returncode,worker,residuals,qos_evidence,schema_version,tracking_pass,qos_numerical_pass,max_pj,worst_violation,total_violation,per_job_evidence_counts,ordered_job_sections,execution_status,execution_valid,numerical_feasible,evidence_status,evidence_sufficient,evidence_qualified_feasible,min_qos_observations_per_type,statistical_reliability_established,horizon_flags
c000,0,ENGINEERING_SMOKE,ORIGINAL_W1,4,v3_only,v3_endpoint,"{""candidate_id"": ""v3-0004-0002"", ""Pbar"": 0.4947136640548706, ""R"": 0.1224811002612114, ""weights"": [0.29296737909317017, 0.24820610880851746, 0.20063067972660065, 0.2581958472728729], ""source"": ""V3 endpoint"", ""start_id"": 2, ""iteration"": 4, ""region_id"": null, ""prediction"": {""mean_tracking"": 0.0035342343617230654, ""p90"": 0.009082597680389881, ""pj"": [0.05130080133676529, 9.980584067537102e-12, 1.3688458144756055e-09, 6.263684981443974e-18], ""objective"": 86.1206283569336}, ""provenance"": {}}",3741866483,confirmation,1,True,"{""mean_tracking"": 0.0022838888888888, ""p90"": 0.007, ""pj"": [0.0, 0.0, 0.0, 0.0], ""objective"": 85.15440306638104}",PARSED,11.45033059999696,8706e29e0198ea375506c9b1,"{""Plan_Row_ID"": ""8706e29e0198ea375506c9b1"", ""Context_ID"": ""fa2ac14ce36754a5614092c5669318ff9efdfd09b42c8c0e7929098029d1595f"", ""Workload_Name"": ""W1-train-qos3333"", ""Workload_Config"": ""C:\\Users\\Achuthan Menon\\Desktop\\Research Work\\ARGOS Hybrid\\runs\\campaigns\\controlled_development_v2\\workloads\\W1-train-qos3333.ini"", ""Pbar_kw_per_server"": 0.4947136640548706, ""R_kw_per_server"": 0.1224811002612114, ""P_actual_watts"": 494714, ""R_actual_watts"": 122481, ""server_count"": 1000, ""utilization"": 0.6, ""Simulation_Seed"": 3741866483, ""Policy_Name"": ""AQA"", ""workload_mix"": ""[[199.0, 755.0, 337.0, 1321.0, 3.0, 1.0], [201.0, 763.0, 1185.0, 4592.0, 3.0, 1.0], [200.0, 742.0, 1242.0, 4921.0, 3.0, 1.0], [202.0, 726.0, 1104.0, 4202.0, 3.0, 1.0]]"", ""pj_source"": ""grid_search_results.csv:QoS_Delay_Probabilities"", ""reported_pj_validation"": ""PASS"", ""ordered_jobs"": [{""index"": 0, ""section"": ""Resnet.train.4"", ""descriptors"": [199.0, 755.0, 337.0, 1321.0, 3.0, 1.0]}, {""index"": 1, ""section"": ""GPT2.train.4"", ""descriptors"": [201.0, 763.0, 1185.0, 4592.0, 3.0, 1.0]}, {""index"": 2, ""section"": ""Llama.train.4"", ""descriptors"": [200.0, 742.0, 1242.0, 4921.0, 3.0, 1.0]}, {""index"": 3, ""section"": ""Bloom.train.4"", ""descriptors"": [202.0, 726.0, 1104.0, 4202.0, 3.0, 1.0]}], ""workload_fingerprint"": ""c27f7b07e02c1303065548d4900791a4f9d281d6223411d4400845c30085dd87"", ""qos_evidence"": [{""job"": {""index"": 0, ""section"": ""Resnet.train.4"", ""descriptors"": [199.0, 755.0, 337.0, 1321.0, 3.0, 1.0]}, ""pj"": 0.0, ""observation_count"": 1447, ""finished_count"": 1203, ""unfinished_count"": 244, ""exceedance_count"": 0, ""estimator_numerator"": 0, ""estimator_denominator"": 1446, ""estimator"": ""flexdc_rank_cdf_v1"", ""horizon_seconds"": 3600, ""threshold_sojourn_seconds"": 1348.0, ""threshold_exceeds_horizon"": false}, {""job"": {""index"": 1, ""section"": ""GPT2.train.4"", ""descriptors"": [201.0, 763.0, 1185.0, 4592.0, 3.0, 1.0]}, ""pj"": 0.0, ""observation_count"": 326, ""finished_count"": 130, ""unfinished_count"": 196, ""exceedance_count"": 0, ""estimator_numerator"": 0, ""estimator_denominator"": 325, ""estimator"": ""flexdc_rank_cdf_v1"", ""horizon_seconds"": 3600, ""threshold_sojourn_seconds"": 4740.0, ""threshold_exceeds_horizon"": true}, {""job"": {""index"": 2, ""section"": ""Llama.train.4"", ""descriptors"": [200.0, 742.0, 1242.0, 4921.0, 3.0, 1.0]}, ""pj"": 0.0, ""observation_count"": 258, ""finished_count"": 42, ""unfinished_count"": 216, ""exceedance_count"": 0, ""estimator_numerator"": 0, ""estimator_denominator"": 257, ""estimator"": ""flexdc_rank_cdf_v1"", ""horizon_seconds"": 3600, ""threshold_sojourn_seconds"": 4968.0, ""threshold_exceeds_horizon"": true}, {""job"": {""index"": 3, ""section"": ""Bloom.train.4"", ""descriptors"": [202.0, 726.0, 1104.0, 4202.0, 3.0, 1.0]}, ""pj"": 0.0, ""observation_count"": 339, ""finished_count"": 192, ""unfinished_count"": 147, ""exceedance_count"": 0, ""estimator_numerator"": 0, ""estimator_denominator"": 338, ""estimator"": ""flexdc_rank_cdf_v1"", ""horizon_seconds"": 3600, ""threshold_sojourn_seconds"": 4416.0, ""threshold_exceeds_horizon"": true}], ""weights"": [0.2929673790931701, 0.2482061088085174, 0.2006306797266006, 0.2581958472728729], ""input_hashes"": {""C:\\Users\\Achuthan Menon\\Desktop\\Research Work\\ARGOS Hybrid\\runs\\campaigns\\controlled_development_v2\\workloads\\W1-train-qos3333.ini"": ""f166c1b1719f4321fcfc33c063e2716599f61dc3c1ab7f6a2bfaf394e4384f1d"", ""C:\\Users\\Achuthan Menon\\Desktop\\Research Work\\ARGOS Hybrid\\.deps\\FlexDC\\configs\\cluster\\cluster.ini"": ""da8643388be4618a538d6dc6c0a006ee2d62d64064f47d3a209d83c05d3393d5"", ""C:\\Users\\Achuthan Menon\\Desktop\\Research Work\\ARGOS Hybrid\\runs\\campaigns\\controlled_development_v2\\cache\\flexdc\\2a2fc059fa1092878c9b742b5bb907c79e7eef894e6959064e268bd8b3c83f8b\\generated_configs\\argos_gradient.ini"": ""15cf8fb9c238af2aa6ee8c602dd428fa531a97e8729fb95761af2c0d735bf506"", ""C:\\Users\\Achuthan Menon\\Desktop\\Research Work\\ARGOS Hybrid\\runs\\campaigns\\controlled_development_v2\\cache\\flexdc\\2a2fc059fa1092878c9b742b5bb907c79e7eef894e6959064e268bd8b3c83f8b\\generated_configs\\8706e29e0198ea375506c9b1.ini"": ""9f15715034890108ff4e7963cba831b173442b5d21416dbef750932f003664f7"", ""C:\\Users\\Achuthan Menon\\Desktop\\Research Work\\ARGOS Hybrid\\runs\\campaigns\\controlled_development_v2\\cache\\flexdc\\2a2fc059fa1092878c9b742b5bb907c79e7eef894e6959064e268bd8b3c83f8b\\flexdc_raw\\8706e29e0198ea375506c9b1\\attempt-001\\plan.json"": ""27446896fd01457eb30bdb732dd7804b27deb578a35442bd288a0bcdfd05c63c"", ""C:\\Users\\Achuthan Menon\\Desktop\\Research Work\\ARGOS Hybrid\\.deps\\FlexDC\\data\\1-17-2025_traditional.csv"": ""b33e986fa6410b715fc86cd7f3c2e868c42a7379e6cd8eeea99fa81211000413"", ""C:\\Users\\Achuthan Menon\\Desktop\\Research Work\\ARGOS Hybrid\\runs\\campaigns\\controlled_development_v2\\cache\\flexdc\\2a2fc059fa1092878c9b742b5bb907c79e7eef894e6959064e268bd8b3c83f8b\\flexdc_raw\\8706e29e0198ea375506c9b1\\attempt-001\\data\\1-17-2025_traditional.csv"": ""b33e986fa6410b715fc86cd7f3c2e868c42a7379e6cd8eeea99fa81211000413""}, ""output_hashes"": {""C:\\Users\\Achuthan Menon\\Desktop\\Research Work\\ARGOS Hybrid\\runs\\campaigns\\controlled_development_v2\\cache\\flexdc\\2a2fc059fa1092878c9b742b5bb907c79e7eef894e6959064e268bd8b3c83f8b\\flexdc_raw\\8706e29e0198ea375506c9b1\\attempt-001\\engine\\peacsim\\output\\optimization\\candidate_20260913213437\\grid_search_results.csv"": ""350d6eebbec1a8443872e3021ed65b8c6fafab35ed2e965132a2dadda469641d"", ""C:\\Users\\Achuthan Menon\\Desktop\\Research Work\\ARGOS Hybrid\\runs\\campaigns\\controlled_development_v2\\cache\\flexdc\\2a2fc059fa1092878c9b742b5bb907c79e7eef894e6959064e268bd8b3c83f8b\\flexdc_raw\\8706e29e0198ea375506c9b1\\attempt-001\\engine\\peacsim\\output\\optimization\\candidate_20260913213437\\grid_search_diagnostics.csv"": ""ffd3c72dd35ab65532a6aa7d9c8189e9921740f0f8913196679e9502b58b35f0"", ""C:\\Users\\Achuthan Menon\\Desktop\\Research Work\\ARGOS Hybrid\\runs\\campaigns\\controlled_development_v2\\cache\\flexdc\\2a2fc059fa1092878c9b742b5bb907c79e7eef894e6959064e268bd8b3c83f8b\\flexdc_raw\\8706e29e0198ea375506c9b1\\attempt-001\\engine\\peacsim\\output\\optimization\\candidate_20260913213437\\job_table.csv"": ""ddc68c616d1313916670fc0578cbcdb187a25966549221727b560c49762513f9"", ""C:\\Users\\Achuthan Menon\\Desktop\\Research Work\\ARGOS Hybrid\\runs\\campaigns\\controlled_development_v2\\cache\\flexdc\\2a2fc059fa1092878c9b742b5bb907c79e7eef894e6959064e268bd8b3c83f8b\\flexdc_raw\\8706e29e0198ea375506c9b1\\attempt-001\\engine\\peacsim\\output\\optimization\\candidate_20260913213437\\base_weights.csv"": ""c286d0916bad357252129b9793f550251d2966a584065781d6d9485d02ff9850""}}","{""stdout"": ""C:\\Users\\Achuthan Menon\\Desktop\\Research Work\\ARGOS Hybrid\\runs\\campaigns\\controlled_development_v2\\cache\\flexdc\\2a2fc059fa1092878c9b742b5bb907c79e7eef894e6959064e268bd8b3c83f8b\\flexdc_raw\\8706e29e0198ea375506c9b1\\attempt-001\\stdout.log"", ""stderr"": ""C:\\Users\\Achuthan Menon\\Desktop\\Research Work\\ARGOS Hybrid\\runs\\campaigns\\controlled_development_v2\\cache\\flexdc\\2a2fc059fa1092878c9b742b5bb907c79e7eef894e6959064e268bd8b3c83f8b\\flexdc_raw\\8706e29e0198ea375506c9b1\\attempt-001\\stderr.log"", ""execution"": ""C:\\Users\\Achuthan Menon\\Desktop\\Research Work\\ARGOS Hybrid\\runs\\campaigns\\controlled_development_v2\\cache\\flexdc\\2a2fc059fa1092878c9b742b5bb907c79e7eef894e6959064e268bd8b3c83f8b\\flexdc_raw\\8706e29e0198ea375506c9b1\\attempt-001\\execution.json"", ""results"": ""C:\\Users\\Achuthan Menon\\Desktop\\Research Work\\ARGOS Hybrid\\runs\\campaigns\\controlled_development_v2\\cache\\flexdc\\2a2fc059fa1092878c9b742b5bb907c79e7eef894e6959064e268bd8b3c83f8b\\flexdc_raw\\8706e29e0198ea375506c9b1\\attempt-001\\engine\\peacsim\\output\\optimization\\candidate_20260913213437\\grid_search_results.csv"", ""diagnostics"": ""C:\\Users\\Achuthan Menon\\Desktop\\Research Work\\ARGOS Hybrid\\runs\\campaigns\\controlled_development_v2\\cache\\flexdc\\2a2fc059fa1092878c9b742b5bb907c79e7eef894e6959064e268bd8b3c83f8b\\flexdc_raw\\8706e29e0198ea375506c9b1\\attempt-001\\engine\\peacsim\\output\\optimization\\candidate_20260913213437\\grid_search_diagnostics.csv"", ""job_table"": ""C:\\Users\\Achuthan Menon\\Desktop\\Research Work\\ARGOS Hybrid\\runs\\campaigns\\controlled_development_v2\\cache\\flexdc\\2a2fc059fa1092878c9b742b5bb907c79e7eef894e6959064e268bd8b3c83f8b\\flexdc_raw\\8706e29e0198ea375506c9b1\\attempt-001\\engine\\peacsim\\output\\optimization\\candidate_20260913213437\\job_table.csv"", ""base_weights"": ""C:\\Users\\Achuthan Menon\\Desktop\\Research Work\\ARGOS Hybrid\\runs\\campaigns\\controlled_development_v2\\cache\\flexdc\\2a2fc059fa1092878c9b742b5bb907c79e7eef894e6959064e268bd8b3c83f8b\\flexdc_raw\\8706e29e0198ea375506c9b1\\attempt-001\\engine\\peacsim\\output\\optimization\\candidate_20260913213437\\base_weights.csv""}",,0,ThreadPoolExecutor-1_0,"{""mean_tracking"": -0.0012503454728342652, ""p90"": -0.002082597680389881, ""pj"": [-0.05130080133676529, -9.980584067537102e-12, -1.3688458144756055e-09, -6.263684981443974e-18], ""max_pj"": -0.05130080133676529, ""objective"": -0.9662252905525577}","[{""job"": {""index"": 0, ""section"": ""Resnet.train.4"", ""descriptors"": [199.0, 755.0, 337.0, 1321.0, 3.0, 1.0]}, ""pj"": 0.0, ""observation_count"": 1447, ""finished_count"": 1203, ""unfinished_count"": 244, ""exceedance_count"": 0, ""estimator_numerator"": 0, ""estimator_denominator"": 1446, ""estimator"": ""flexdc_rank_cdf_v1"", ""horizon_seconds"": 3600, ""threshold_sojourn_seconds"": 1348.0, ""threshold_exceeds_horizon"": false}, {""job"": {""index"": 1, ""section"": ""GPT2.train.4"", ""descriptors"": [201.0, 763.0, 1185.0, 4592.0, 3.0, 1.0]}, ""pj"": 0.0, ""observation_count"": 326, ""finished_count"": 130, ""unfinished_count"": 196, ""exceedance_count"": 0, ""estimator_numerator"": 0, ""estimator_denominator"": 325, ""estimator"": ""flexdc_rank_cdf_v1"", ""horizon_seconds"": 3600, ""threshold_sojourn_seconds"": 4740.0, ""threshold_exceeds_horizon"": true}, {""job"": {""index"": 2, ""section"": ""Llama.train.4"", ""descriptors"": [200.0, 742.0, 1242.0, 4921.0, 3.0, 1.0]}, ""pj"": 0.0, ""observation_count"": 258, ""finished_count"": 42, ""unfinished_count"": 216, ""exceedance_count"": 0, ""estimator_numerator"": 0, ""estimator_denominator"": 257, ""estimator"": ""flexdc_rank_cdf_v1"", ""horizon_seconds"": 3600, ""threshold_sojourn_seconds"": 4968.0, ""threshold_exceeds_horizon"": true}, {""job"": {""index"": 3, ""section"": ""Bloom.train.4"", ""descriptors"": [202.0, 726.0, 1104.0, 4202.0, 3.0, 1.0]}, ""pj"": 0.0, ""observation_count"": 339, ""finished_count"": 192, ""unfinished_count"": 147, ""exceedance_count"": 0, ""estimator_numerator"": 0, ""estimator_denominator"": 338, ""estimator"": ""flexdc_rank_cdf_v1"", ""horizon_seconds"": 3600, ""threshold_sojourn_seconds"": 4416.0, ""threshold_exceeds_horizon"": true}]",3,True,True,0.0,0.0,0.0,"[1447, 326, 258, 339]","[""Resnet.train.4"", ""GPT2.train.4"", ""Llama.train.4"", ""Bloom.train.4""]",PARSED,True,True,SUFFICIENT,True,True,1,False,"[false, true, true, true]"
